Région,Titre,Type,Prix,Surface,Pièces,Lien
Mahdia,S+1 en vente,appartement,125 000 DT,64 m²,1 pièce,https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/58018.html
Mahdia,Terrain habitation ind. en vente,terrain,175 000 DT,346 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/60801.html
Mahdia,Maison jumelée en vente,villa,225 000 DT,242 m²,,https://www.tecnocasa.tn/vendre/villa/mahdia/rejiche/54992.html
Mahdia,Etage de villa en vente,villa,380 000 DT,196 m²,,https://www.tecnocasa.tn/vendre/villa/mahdia/rejiche/62800.html
Mahdia,S+3 en vente,appartement,290 000 DT,276 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/mahdia/salakta/61063.html
Mahdia,Terrain habitation collective en vente,terrain,330 000 DT,452 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/62806.html
Mahdia,S+1 en vente,appartement,160 000 DT,74 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/mahdia/chebba/62466.html
Mahdia,Terrain habitation ind. en vente,terrain,204 000 DT,408 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/62752.html
Mahdia,Terrain habitation ind. en vente,terrain,150 000 DT,323 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/62549.html
Mahdia,Terrain habitation ind. en vente,terrain,590 000 DT,1078 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/59536.html
Mahdia,Terrain habitation ind. en vente,terrain,180 000 DT,250 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/52407.html
Mahdia,Terrain habitation ind. en vente,terrain,99 000 DT,207 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/54062.html
Mahdia,Villa individuelle en vente,villa,1 650 000 DT,5131 m²,5 pièces,https://www.tecnocasa.tn/vendre/villa/mahdia/salakta/54068.html
Mahdia,Terrain habitation ind. en vente,terrain,1 700 000 DT,1537 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/ksour-essef/54678.html
Mahdia,Maison jumelée en vente,villa,160 000 DT,150 m²,3 pièces,https://www.tecnocasa.tn/vendre/villa/mahdia/ksour-essef/56249.html
Mahdia,Terrain habitation ind. en vente,terrain,185 000 DT,466 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/58412.html
Mahdia,Maison jumelée en vente,villa,865 000 DT,330 m²,1 pièce,https://www.tecnocasa.tn/vendre/villa/mahdia/salakta/58443.html
Mahdia,Terrain habitation ind. en vente,terrain,220 000 DT,480 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/58455.html
Mahdia,Terrain habitation ind. en vente,terrain,450 000 DT,722 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/58481.html
Mahdia,Duplex en vente,appartement,750 000 DT,348 m²,,https://www.tecnocasa.tn/vendre/appartement/mahdia/salakta/58596.html
Mahdia,Villa jumelée en vente,villa,1 290 000 DT,700 m²,,https://www.tecnocasa.tn/vendre/villa/mahdia/salakta/58770.html
Mahdia,Terrain habitation ind. en vente,terrain,125 000 DT,367 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/ksour-essef/59102.html
Mahdia,Terrain habitation ind. en vente,terrain,120 000 DT,550 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/ksour-essef/59109.html
Mahdia,Terrain habitation ind. en vente,terrain,125 000 DT,337 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/59541.html
Mahdia,Terrain habitation ind. en vente,terrain,115 000 DT,289 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/59678.html
Mahdia,S+3 en vente,appartement,550 000 DT,186 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/mahdia/salakta/60674.html
Mahdia,S+3 en vente,appartement,165 000 DT,116 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/mahdia/ksour-essef/60835.html
Mahdia,Terrain habitation ind. en vente,terrain,85 000 DT,147 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/61594.html
Mahdia,Terrain habitation ind. en vente,terrain,145 000 DT,259 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/55304.html
Mahdia,Terrain habitation collective en vente,terrain,372 852 DT,516 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/62286.html
Mahdia,S+3 en vente,appartement,310 000 DT,99 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/60224.html
Mahdia,Terrain habitation ind. en vente,terrain,210 000 DT,350 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/62015.html
Mahdia,Terrain habitation ind. en vente,terrain,234 000 DT,360 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/62013.html
Mahdia,Studio en vente,appartement,140 000 DT,85 m²,1 pièce,https://www.tecnocasa.tn/vendre/appartement/mahdia/rejiche/61780.html
Mahdia,S+2 en vente,appartement,290 000 DT,112 m²,,https://www.tecnocasa.tn/vendre/appartement/mahdia/chebba/58532.html
Mahdia,S+2 en vente,appartement,383 000 DT,402 m²,,https://www.tecnocasa.tn/vendre/appartement/mahdia/chebba/59599.html
Mahdia,Terrain habitation ind. en vente,terrain,124 740 DT,567 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/chebba/56259.html
Mahdia,Terrain habitation ind. en vente,terrain,48 600 DT,243 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/chebba/56409.html
Mahdia,Terrain habitation ind. en vente,terrain,205 000 DT,394 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/58292.html
Mahdia,Terrain habitation ind. en vente,terrain,147 000 DT,1231 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/chebba/60056.html
Mahdia,S+1 en vente,appartement,218 000 DT,48 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/mahdia/chebba/61293.html
Mahdia,Terrain habitation ind. en vente,terrain,71 000 DT,174 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/57814.html
Mahdia,Terrain habitation ind. en vente,terrain,620 000 DT,519 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/50221.html
Mahdia,Terrain habitation ind. en vente,terrain,303 000 DT,510 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/57032.html
Mahdia,Terrain habitation ind. en vente,terrain,140 000 DT,389 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/57831.html
Mahdia,Terrain habitation ind. en vente,terrain,198 000 DT,381 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/57096.html
Mahdia,Terrain habitation ind. en vente,terrain,169 260 DT,403 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/57733.html
Mahdia,Villa inachevée en vente,villa,100 000 DT,225 m²,,https://www.tecnocasa.tn/vendre/villa/mahdia/rejiche/55964.html
Mahdia,Terrain habitation ind. en vente,terrain,245 000 DT,492 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/56937.html
Mahdia,Terrain habitation ind. en vente,terrain,218 400 DT,336 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/58591.html
Mahdia,Terrain habitation ind. en vente,terrain,241 000 DT,419 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/53099.html
Mahdia,S+2 en vente,appartement,175 000 DT,100 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/56233.html
Mahdia,Terrain agricole en vente,terrain,47 720 DT,317 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/50616.html
Mahdia,Terrain agricole en vente,terrain,45 700 DT,318 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/50617.html
Mahdia,Terrain habitation ind. en vente,terrain,227 400 DT,379 m²,,https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/40479.html
Monastir,S+3 en vente,appartement,171 000 DT,114 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/62345.html
Monastir,S+2 en vente,appartement,139 000 DT,88 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/63320.html
Monastir,Villa individuelle en vente,villa,699 000 DT,238 m²,,https://www.tecnocasa.tn/vendre/villa/monastir/monastir/62699.html
Monastir,Terrain habitation ind. en vente,terrain,107 000 DT,400 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/bekalta/61932.html
Monastir,S+2 en vente,appartement,170 000 DT,75 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/bekalta/57552.html
Monastir,Terrain habitation ind. en vente,terrain,58 000 DT,189 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/bekalta/57054.html
Monastir,Maison jumelée en vente,villa,75 000 DT,60 m²,,https://www.tecnocasa.tn/vendre/villa/monastir/ksar-hellal/63375.html
Monastir,Maison jumelée en vente,villa,245 000 DT,200 m²,,https://www.tecnocasa.tn/vendre/villa/monastir/ksar-hellal/63159.html
Monastir,Terrain habitation collective en vente,terrain,122 000 DT,299 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/ksar-hellal/63164.html
Monastir,Maison jumelée en vente,villa,140 000 DT,120 m²,,https://www.tecnocasa.tn/vendre/villa/monastir/ksar-hellal/63743.html
Monastir,Villa individuelle en vente,villa,1 300 000 DT,120 m²,3 pièces,https://www.tecnocasa.tn/vendre/villa/monastir/monastir/62899.html
Monastir,Terrain habitation ind. en vente,terrain,128 000 DT,366 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/ksar-hellal/62851.html
Monastir,Duplex en vente,appartement,130 000 DT,70 m²,,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/61915.html
Monastir,S+1 en vente,appartement,300 000 DT,62 m²,1 pièce,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/63698.html
Monastir,S+2 en vente,appartement,250 000 DT,92 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/61674.html
Monastir,S+2 en vente,appartement,230 000 DT,80 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/63047.html
Monastir,Villa jumelée en vente,villa,2 000 000 DT,900 m²,,https://www.tecnocasa.tn/vendre/villa/monastir/monastir/58931.html
Monastir,Terrain habitation ind. en vente,terrain,247 000 DT,380 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/sahline/63267.html
Monastir,Terrain habitation collective en vente,terrain,160 000 DT,320 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/sahline/63623.html
Monastir,Villa individuelle en vente,villa,550 000 DT,508 m²,,https://www.tecnocasa.tn/vendre/villa/monastir/ksar-hellal/63617.html
Monastir,Villa inachevée en vente,villa,780 000 DT,1000 m²,,https://www.tecnocasa.tn/vendre/villa/monastir/bekalta/63096.html
Monastir,Villa jumelée en vente,villa,390 000 DT,190 m²,,https://www.tecnocasa.tn/vendre/villa/monastir/monastir/60286.html
Monastir,Villa jumelée en vente,villa,75 000 DT,280 m²,,https://www.tecnocasa.tn/vendre/villa/monastir/sahline/62890.html
Monastir,S+2 en vente,appartement,200 000 DT,120 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/sahline/63304.html
Monastir,Villa en bande en vente,villa,355 000 DT,100 m²,,https://www.tecnocasa.tn/vendre/villa/monastir/bekalta/57261.html
Monastir,Villa en bande en vente,villa,280 000 DT,350 m²,2 pièces,https://www.tecnocasa.tn/vendre/villa/monastir/bekalta/58833.html
Monastir,Villa individuelle en vente,villa,700 000 DT,1090 m²,,https://www.tecnocasa.tn/vendre/villa/monastir/bekalta/61092.html
Monastir,Maison jumelée en vente,villa,65 000 DT,180 m²,,https://www.tecnocasa.tn/vendre/villa/monastir/bekalta/63084.html
Monastir,S+2 en vente,appartement,540 000 DT,90 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/61650.html
Monastir,Terrain habitation collective en vente,terrain,310 000 DT,400 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/ksar-hellal/61624.html
Monastir,Terrain habitation collective en vente,terrain,1 350 000 DT,1734 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/ksar-hellal/62332.html
Monastir,Maison jumelée en vente,villa,215 000 DT,240 m²,3 pièces,https://www.tecnocasa.tn/vendre/villa/monastir/ksar-hellal/59369.html
Monastir,Terrain agricole en vente,terrain,300 000 DT,6582 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/bekalta/63097.html
Monastir,S+2 en vente,appartement,435 000 DT,130 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/61485.html
Monastir,Terrain agricole en vente,terrain,360 000 DT,1325 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/bekalta/63094.html
Monastir,Villa jumelée en vente,villa,380 000 DT,300 m²,2 pièces,https://www.tecnocasa.tn/vendre/villa/monastir/bekalta/51567.html
Monastir,S+1 en vente,appartement,260 000 DT,63 m²,1 pièce,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/62963.html
Monastir,Terrain habitation collective en vente,terrain,308 000 DT,434 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/ksar-hellal/63189.html
Monastir,S+2 en vente,appartement,250 000 DT,150 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/ksar-hellal/63180.html
Monastir,Terrain habitation collective en vente,terrain,105 000 DT,290 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/ksar-hellal/63183.html
Monastir,Duplex en vente,appartement,490 000 DT,201 m²,,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/57943.html
Monastir,Villa individuelle en vente,villa,830 000 DT,360 m²,,https://www.tecnocasa.tn/vendre/villa/monastir/monastir/60702.html
Monastir,Duplex en vente,appartement,1 250 000 DT,250 m²,,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/61718.html
Monastir,S+2 en vente,appartement,420 000 DT,190 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/62885.html
Monastir,Villa individuelle en vente,villa,610 000 DT,600 m²,3 pièces,https://www.tecnocasa.tn/vendre/villa/monastir/ksar-hellal/58783.html
Monastir,Terrain habitation ind. en vente,terrain,200 200 DT,308 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/sahline/62782.html
Monastir,Villa jumelée en vente,villa,197 000 DT,113 m²,,https://www.tecnocasa.tn/vendre/villa/monastir/monastir/61716.html
Monastir,S+3 en vente,appartement,580 000 DT,157 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/56710.html
Monastir,Villa individuelle en vente,villa,1 300 000 DT,404 m²,,https://www.tecnocasa.tn/vendre/villa/monastir/monastir/62439.html
Monastir,Maison jumelée en vente,villa,185 000 DT,135 m²,,https://www.tecnocasa.tn/vendre/villa/monastir/sahline/62472.html
Monastir,S+2 en vente,appartement,450 000 DT,103 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/62116.html
Monastir,Terrain habitation collective en vente,terrain,270 000 DT,421 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/ksar-hellal/62577.html
Monastir,S+1 en vente,appartement,130 000 DT,63 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/60345.html
Monastir,Villa inachevée en vente,villa,495 000 DT,450 m²,,https://www.tecnocasa.tn/vendre/villa/monastir/ksar-hellal/60953.html
Monastir,Terrain agricole en vente,terrain,1 200 000 DT,8947 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/monastir/62357.html
Monastir,Terrain habitation ind. en vente,terrain,123 750 DT,225 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/sahline/61369.html
Monastir,Villa jumelée en vente,villa,265 000 DT,281 m²,2 pièces,https://www.tecnocasa.tn/vendre/villa/monastir/ksar-hellal/59968.html
Monastir,Terrain habitation collective en vente,terrain,370 000 DT,860 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/ksar-hellal/60803.html
Monastir,Terrain habitation ind. en vente,terrain,217 620 DT,468 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/sahline/61806.html
Monastir,Terrain habitation ind. en vente,terrain,980 000 DT,1115 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/monastir/62063.html
Monastir,S+2 en vente,appartement,95 000 DT,70 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/62140.html
Monastir,Terrain habitation collective en vente,terrain,193 500 DT,430 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/sahline/61902.html
Monastir,S+2 en vente,appartement,165 000 DT,76 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/sahline/61644.html
Monastir,Terrain habitation ind. en vente,terrain,110 000 DT,198 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/sahline/61690.html
Monastir,Terrain agricole en vente,terrain,215 460 DT,3591 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/sahline/61645.html
Monastir,Villa individuelle en vente,villa,585 000 DT,410 m²,2 pièces,https://www.tecnocasa.tn/vendre/villa/monastir/ksar-hellal/57767.html
Monastir,Terrain habitation collective en vente,terrain,255 000 DT,824 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/ksar-hellal/58353.html
Monastir,S+2 en vente,appartement,150 000 DT,105 m²,1 pièce,https://www.tecnocasa.tn/vendre/appartement/monastir/sahline/61660.html
Monastir,Villa individuelle en vente,villa,490 000 DT,488 m²,4 pièces,https://www.tecnocasa.tn/vendre/villa/monastir/ksar-hellal/58766.html
Monastir,Villa individuelle en vente,villa,399 000 DT,500 m²,3 pièces,https://www.tecnocasa.tn/vendre/villa/monastir/monastir/61561.html
Monastir,Terrain habitation collective en vente,terrain,195 000 DT,504 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/ksar-hellal/61528.html
Monastir,S+1 en vente,appartement,108 000 DT,82 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/61472.html
Monastir,S+2 en vente,appartement,92 000 DT,71 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/61350.html
Monastir,Duplex en vente,appartement,140 000 DT,35 m²,,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/61445.html
Monastir,S+2 en vente,appartement,130 000 DT,90 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/60707.html
Monastir,S+2 en vente,appartement,350 000 DT,99 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/61394.html
Monastir,S+2 en vente,appartement,92 000 DT,75 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/61353.html
Monastir,S+2 en vente,appartement,170 000 DT,77 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/61003.html
Monastir,Terrain habitation collective en vente,terrain,160 000 DT,333 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/sahline/51082.html
Monastir,S+1 en vente,appartement,155 000 DT,75 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/sahline/53613.html
Monastir,S+2 en vente,appartement,190 000 DT,130 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/sahline/60109.html
Monastir,S+5 en vente,appartement,780 000 DT,240 m²,5 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/57355.html
Monastir,S+3 en vente,appartement,255 000 DT,112 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/59688.html
Monastir,S+3 en vente,appartement,259 000 DT,114 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/59982.html
Monastir,S+1 en vente,appartement,215 000 DT,58 m²,1 pièce,https://www.tecnocasa.tn/vendre/appartement/monastir/monastir/56429.html
Monastir,S+2 en vente,appartement,125 000 DT,68 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/monastir/sahline/60351.html
Monastir,Villa individuelle en vente,villa,1 600 000 DT,21825 m²,,https://www.tecnocasa.tn/vendre/villa/monastir/sahline/60308.html
Monastir,Maison jumelée en vente,villa,115 000 DT,88 m²,3 pièces,https://www.tecnocasa.tn/vendre/villa/monastir/sahline/60391.html
Monastir,Maison jumelée en vente,villa,280 000 DT,380 m²,4 pièces,https://www.tecnocasa.tn/vendre/villa/monastir/sahline/61069.html
Monastir,Terrain habitation ind. en vente,terrain,249 750 DT,555 m²,,https://www.tecnocasa.tn/vendre/terrain/monastir/sahline/53247.html
