area,city,description,external_id,extra_images_count,extra_is_approved,extra_is_shop,extra_published_on,extra_publisher_name,extra_state,extra_subcategory,image,price,source,title
Autres Villes,La Manouba,� فرصة ذهبية للاستثمار – قطعة أرض مميّزة في منوبة القبعة 🔴 نعرّض للبيع قطعة أرض مساحتها الجملية 1500 م²، مقسّمة بطريقة ذكية ومناسبة لمشاريع متعدّدة: يق الرايسي (موقع استراتيج • 🟢 1000 م² قطعة مستقلة • 🟢 264 م² + 374 م² + 100 م² 📍 الموقع: منوبة – القبعة، على ط ري وحيوي) 📄 الوضعية القانونية: اشتراك في الملكية 🚉 قريبة برشة لمحطة التران 🏪 قريبة لكل المرافق الضرورية: محلات، مدارس، نقل، خدمات ✨ الأرض تصلح للسكن، الاستثمار، أو تقسيم وبناء مشروع مربح ✨ موقعها يضمن قيمة متصاعدة مع الوقت ✨ سهولة وصول ممتازة وقربها من كل شي يخ لّيها صفقة نادرة 📞 للجادّين فقط – فرصة ما تتعاودش هذي لعنوان نزيدوه فرصة للاستثمار او السكن,695ac55e8914daae51a64d6c,1,False,False,2026-01-04T19:54:06.000Z,Hb,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/d3/d3ae6131-b279-4d5a-9317-4da9954f088f,600,tayara," � فرصة استثمار أو سكن – أرض على طريق الرايسي بسوم فرصة 🔴 Saisir le titre  Un titre percutant attirera davantage l'attention des utilisateurs.  Catégorie * Catégorie   Sous-catégorie   Sélectionnez la catégorie et la sous-catégorie appropriées pour augmenter la visibilité de votre annonce.  Description de l'annonce *  Décrire en détail votre produit ou service Plus vous en direz, mieux c'est! Plus vous en direz sur votre annonce, plus les acheteurs potentiels seront informés.  Quel est votre prix? *  Entrez le prix en dinars  DT  Fixez un prix équitable pour votre bien tout en laissant place à la négociation si nécessaire.  Ajoutez des photos * Publier jusqu'à 12 photos (taille max. 4MB)  Cliquer ou déposer une image  Ajouter jusqu'à 12 photos à votre annonce peut augmenter de manière significative le nombre de contacts.  RetourSuivant Tous les champs contenant (*) sont obligatoires Comment bien présenter mon annonce? Afficher les conseils tayara Découvrez notre univers  Afficher plus  Véhicules  Motos Camions Voitures Piéces de rechange Voir plus  Immobilier  Maison et Villa Colocations Magasins Location de vacances Voir plus  Informatique et Multimedias  Appareils Photos Ordinateurs Portables Télévisions Téléphones Voir plus  Habillement et bien-être  Équipement pour enfants Vêtements Bijoux Produits de beauté Voir plus  Villes populaires  Voir plus Produits neufs  Voir plus  Acheter et vendre gratuitement près de chez vous  Immo-Expert Aide  Contactez-nous Professionnels Conditions d'utilisation Politiques relatives aux cookies Raccourcis  Publier une annonce Visiter une boutique Filtres avancés Rechercher sur tayara Offres et services Bons plans Contactez-nous  Vous avez une question?  appelez ce numéro  +216 95 256 096 véhicules  motos voitures équipement-garage remorques-et-caravanes engins-agricoles autres-véhicules engins-btp bateaux pièces-et-accessoires-pour-véhicules camions pour-la-maison-et-jardin  jardins-et-outils-de-bricolage electroménagers-et-vaisselles meubles-et-décoration emploi-et-services  demandes-d'emploi cours-et-formations offres-d'emploi services immobilier  colocations maisons-et-villas magasins,-commerces-et-locaux-industriels locations-de-vacances appartements bureaux-et-plateaux autres-immobiliers terrains-et-fermes immoneuf  immobilier-neuf entreprises  matériels-professionnels matériels-médicaux business-et-affaires-commerciales stocks-et-vente-en-gros habillement-et-bien-etre  equipements-pour-enfant-et-bébé montres-et-bijoux produits-de-beauté vêtements sacs-et-accessoires chaussures vêtements-pour-enfant-et-bébé informatique-et-multimedias  image-&-son ordinateurs montres-connectées appareils-photo-et-caméras télévisions téléphones accessoires-informatiques-et-gadgets jeux-vidéo-et-consoles tablettes loisirs-et-divertissement  trottinette-électrique sports-et-loisirs arts-et-collections animaux films,-livres,-magazines vélos instruments-de-musique voyages-et-billetteries vacances  vacances- autres  autres- Retrouvez-nous sur •صوّر بيعلوّج إشري  Publier un annonce sur Tayara"
Mornag,Ben Arous,للبيع قطعة أرض مميّزة في طرهونة مرناق المساحة: 1000 متر السعر: 150 دينار للمتر قابل للنقاش ✔️ موقع ممتاز وقريب من الخدمات ✔️ صالحة للبناء أو الاستثمار ✔️ الأوراق واضحة وجاهزة 📞 للجدّيين فقط: رقم الهاتف 20181998,695ac55ea5f53ffb7c8fd1f6,3,False,False,2026-01-04T19:54:06.000Z,Idriss mejri,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/3d/3daad7bd-2e5e-415e-8555-2f585bcf13ed,150,tayara,قطعة أرض للبيع
Nabeul,Nabeul,"À louer : Studio meublé composé d’un salon et de deux pièces, idéal pour une petite famille. Le logement dispose d’une salle de bain, d’un garage et d’un système de surveillance par caméras pour plus de sécurité. wifi disponible. Situé dans un quartier calme et agréable. Disponible immédiatement.",695ac2f8cd04d08be755d62d,6,False,False,2026-01-04T19:43:52.000Z,mazen,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/31/31d16c2a-0beb-45f0-930b-2814d7bea62a,0,tayara,s+2 alouer
Mahdia,Mahdia,"Je met en location mon appartement au rez de jardin sise à la zone touristique de mahdia à 5 minutes de la plus belle plage de la Tunisie, S+2 Climatisée Salle d'eau Jardin avec véranda Kitchinette équipée( marmite, poelles, assiettes, couvert...) Machine à laver automatique Réfrigérateur Four électrique.. N.B: location minimum 3 nuitée, entrée 14h, sortie à midi. Nombre de de personnes Max 6",695ac19ecd04d08be755d576,10,False,False,2026-01-04T19:38:06.000Z,Mohamed,2,60be84bd50ab95b45b08a09e,https://cdn.tayara.tn/3f/3f7f6253-86bf-45b4-bb6b-29412f212707,180,tayara,"App S+2 au rez de jardin, zone touristique Mahdia"
Sakiet Ezzit,Sfax,VENTE BORJ MASMOUDI * Borj S+5 bâti sur un terrain de 1835 m2 * situé en plein centre de sakiet ezzit * prix 650 mille dinars * contacts 98410536 - 98414610 - 44574206,695ab9028914daae51a6478e,2,False,False,2026-01-04T19:01:22.000Z,ahmed,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/e1/e11911a7-ae01-4893-b598-e2988dd119f0,650000,tayara,vente borj masmoudi
Sahloul,Sousse,S1 meublé à sahloul Tel 21175687,695ab295cd04d08be755ce45,5,False,False,2026-01-04T18:33:57.000Z,Anonym användare,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/1f/1f66e65a-35db-42f5-aa04-0628d9370656,0,tayara,S1 meublé
Lac 2,Tunis,"Bonjour appartement au lac 2, disponible à partir de février troisième étage, s+1 meublé spacieux et lumineux avec place parking sous sol. Immeuble sécurisé et gardé.",695ab15bcd04d08be755cdb0,12,False,False,2026-01-04T18:28:43.000Z,Amir,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/57/57fc6843-121c-47ed-9f34-847af1ef47f4,1800,tayara,S+1 spacieux
Route Tunis,Sfax,s+3 للكراء طريق تونس كلم 2 98419618 23502229,695aae15a5f53ffb7c8fc70f,1,False,False,2026-01-04T18:14:45.000Z,mohamed trabelsi,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/97/97faee03-90b0-4a5d-9124-109eee85b15d,1,tayara,للكراء s+3 طريق تونس
Mrezga,Nabeul,"a vendre un appartement s+3 A el mrezga AFH Nabeul - Hammamet prés de toutes les commodités, et avec un emplacement stratégique, situé au 2 eme etage , composè d un grand salon , 3 chambres a coucher, une salle de bain , une salle d eau , cuisine moderne et equipee, un balcon ect ... Superficie : 138 m2 Positionnement : 2 eme etage Apparemment spacieux avec des grandes chambrss equipè avec des climateurs et un chauffage central tres propre , quasi neuf . une nouvelle construction equipè d une piscine externe Nb : vente de particulier a particulier pas d agences ni d intermédiaires Curieux s'abstenir Prix négociable Tel = 58 341 895",695a9f54cd04d08be755c5b6,10,False,False,2026-01-04T17:11:48.000Z,MARKO ,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/84/84145048-2a9e-437d-a266-9d2c3a3bed33,1,tayara,AV APPARTEMENT S+3 AFH MREZGA NABEUL - HAMMAMET 
El Haouaria,Nabeul,A VENDRE TERRAIN VILLE EL HAOUARIA : * SUPERFICIE 340 m2 * TERRAIN PRES DU LYCEE * SUR UNE RUE DE 8 m EXISTANTE * AVEC AUTORISATION DE BATIR * A 3 Km de chat el guebli * A 3 Km des grottes prix : 280 dt le m2 TEL / 25 974 554,695a9a4bcd04d08be755c35d,6,False,False,2026-01-04T16:50:19.000Z,annonces,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/b1/b14418bf-b35c-4a13-84fd-a05376c7b4fc,280,tayara,TERRAIN CENTRE VILLE  EL HAOUARIA
Utique,Bizerte,دروج حديد في أوتيك بنزرت إلي مهتم يكلمني : 93500083,695a96688914daae51a63827,2,False,False,2026-01-04T16:33:44.000Z,Safa ben mahria,2,60be84be50ab95b45b08a0a0,https://cdn.tayara.tn/a8/a8e03cef-740a-4708-b4ed-2b412e70c4dd,150,tayara,دروج حديد 
Cité Ennasr 2,Ariana,"A louer appartement S+0 meublé, situé à Tunis, cité Ennasser 2 "" René Descartes"" dans un immeuble calme et sécurisé, au RDC, il est composé de : Vaste chambre Salle de bain Coquette cuisine Place parking au sous-sol 99420582",695a94978914daae51a63793,3,False,False,2026-01-04T16:25:59.000Z,Utilisateur anonyme,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/95/9595d912-ac89-486a-9ae4-34d250ed9409,770,tayara,S 0 avec parking sous sol à louer à cité Ennasser 2
Chatt mariem,Sousse,"duplex chatt meriem , residence pied dans l’eau haut standing , M paradise, titre bleu individuel, 1 ère étage prix 300000 21205185",695a93b6a5f53ffb7c8fbbfb,7,False,False,2026-01-04T16:22:14.000Z,´´´,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/de/de107b11-02b4-4d70-931f-d3c8e482d914,300000,tayara,chatt Meriem paradise
Kélibia,Nabeul,"Particulier met en vente à kélibia cité Merdes – rue lion : Deux appartements de superficie total 210m², année de construstruction 2015. A la réez de chaussé un garage pour professionnel et un garage pour trois voitures, superficie totale de 205m², hateur 3.5m. Un jardin de 180m² avec puits. superficie total du partiel 385m². titre foncier individuel. Prix : 600MD négociable. Tel : 99838268",695a8e9acd04d08be755befb,7,False,False,2026-01-04T16:00:26.000Z,Béchir Guendouzi,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/7d/7ddb6d0e-5a15-45ca-9353-214c24f52fd1,600000,tayara,A Vendre
Zaghouan,Zaghouan,هكتار و نصف في زغوان الماء و الضوء موجودين مسيجة فيها 200زيتونة و 100 لوزة عمرهم عام ونصف الثمن 120 مليون 57139979,695a8d548914daae51a63511,4,False,False,2026-01-04T15:55:00.000Z,Asil bourigua,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/e0/e03959f4-0c49-4b13-bbed-03fbe20d44fb,120000,tayara,هكتار و نصف في زغوان 120 مليو ن
Sakiet Eddaïer,Sfax,Appartement à louer Location: rte saltina km 5 Surface: 126 m² Num de tél: 98242092,695a8d028914daae51a634ef,10,False,False,2026-01-04T15:53:38.000Z,Khaled,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/dc/dcb34cc0-b46e-478e-ae1f-d7d7da55634e.jpg,750,tayara,Appartement à louer 
Tabarka,Jendouba,"à2km du centre ville et à 500m de la zone touristique,dans un quartier très calme et plein de securité un spacieux appartement climatisé au rez-de-chaussée avec un vaste salon et3chambres à coucher richement meublés les conditions de propreté sont strictement respectées .veillez reserved'avance en contactant ce numéro:96944680",695a8b37cd04d08be755bdb4,8,False,False,2026-01-04T15:45:59.000Z,rjaibia chokri,2,60be84bd50ab95b45b08a09e,https://cdn.tayara.tn/9a/9a9ae77f-7da8-42ba-923b-207c8aa44bd6,70,tayara,appartement spacieux s+3ch climatisé à tabarka
L Aouina,Tunis,رواد نهج جدة المساحة 338 البناء160 S+3 منزل مع حديقة,695a8a828914daae51a633e0,8,False,False,2026-01-04T15:42:58.000Z,Mr ,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/94/94332bbb-7bdf-4ad1-a9f2-c3357ca82f49,0,tayara,Villa avec jardin 
El Haouaria,Nabeul,للبيع على الشياع مباشرة من الورثة ارض فلاحية تمسح 1500متر مع بير وأشجار تبعد عن الهوارية 1 كيلومتر. فيها كل الاوراق الثبوتية اللازمة و مرسمة / بوكالة الشؤون العقارية .الهاتف : 501952 56,695a86f4a5f53ffb7c8fb74a,1,False,False,2026-01-04T15:27:48.000Z,Moncef Lasta,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/cd/cd05578a-7ac0-4d43-82c8-b279bfd2cd51,0,tayara,للبيع أرض فلاحية مع بير بالهوارية
Chotrana 1,Ariana,"🏡 PARTICULIER MET EN LOCATION - Duplex Haut Standing à Chotrana 1, La Soukra 🌿 Découvrez ce magnifique duplex récemment construit de 240 m², érigé sur un terrain de 300 m², situé dans un quartier résidentiel calme, sécurisé et très prisé à Chotrana 1 – La Soukra. ✨ Caractéristiques du bien : • Surface couverte : 240 m² • Terrain : 300 m² • 3 chambres spacieuses dont une suite parentale • 3 salles de bains modernes • Chauffage central et climatisation dans toutes les pièces • Cuisine moderne et fonctionnelle • Jardin bien entretenu, piscine privative, et terrasse agréable • Système de sécurité avec caméras installées 📍 Emplacement idéal, à proximité immédiate des commodités, écoles, commerces, principaux axes routiers et aéroport. 💼 Convient parfaitement à des expatriés, ou une famille à la recherche de confort, de sécurité et de modernité. 📞 📞 Contactez moi au (0021621378095) (whatsapp également) dès maintenant pour organiser une visite ou obtenir plus d’informations",695a86e6cd04d08be755bbf8,5,False,False,2026-01-04T15:27:34.000Z,ABDELMAJID,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/12/123bce3e-6e7d-4013-9fc5-7f50580d369a,4000,tayara,"PARTICULER MET EN LOCATION - Duplex Haut Standing neuf Chotrana 1, La Soukra"
El Omrane Supérieur,Tunis,Studio meublé à louer pour les étudiantes où filles où jeune couple à el Omrane supérieur S+1 cuisine salle d'eau climatiseur .entrėe indépendante,695a8599cd04d08be755bb77,8,False,False,2026-01-04T15:22:01.000Z,Yosri,2,60be84be50ab95b45b08a0a2,https://cdn.tayara.tn/f2/f2d43aa8-4aa1-4c4a-8e10-f5dc564e3c00,700,tayara,Studio meublé à louer  à el Omrane supérieur 
Djerba Houmt Souk,Médenine,"Terrain à vendre Terrain bien situé, idéal pour construction. 📍 Localisation :fetou derrière sct Sac 📐 Superficie :2469m² 📄 Situation juridique claire titre bleu 💰 Prix :120dt/m2 📞 Contact :25894237",695a8277a5f53ffb7c8fb573,6,False,False,2026-01-04T15:08:39.000Z,Proprietaire,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/3e/3e305ed1-1b1c-489e-a79e-27b8bca98842,120,tayara,"Terrain à vendre Terrain bien situé, idéal pour construction."
Raoued,Ariana,a louer s+3 avec petit jardin tres propre a raoued 9aset el college compteur me individual compteur dhaw individual gaz de ville plus d info numero 55233042,695a7e7fa5f53ffb7c8fb3d6,7,False,False,2026-01-04T14:51:43.000Z,user de 210076,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/20/20474140-c2c1-4170-9df7-7fd945710bb5,0,tayara,a louer s+3 raoued 
Tunis,Tunis,Appartement S+2 a vendre 1ere etage 7ay ibnou sina m9abla 9ahwet l'escale fou9 9ahwet maktaris Parking devant l'immeuble. Pour plus de details : +216 98 939 781 +216 25 780 711,695a7b358914daae51a62e46,11,False,False,2026-01-04T14:37:41.000Z,Farouk,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/c7/c7a9996d-eefd-4da8-96fd-a3c8bfd03037,125,tayara,Appartement S+2  a vendre
tunis,tunis,"L'agence immobilière Good life vous propose à la location un s+1 au 5ème et dernier étage dans une résidence R+5 avec double ascenseur. Il se compose d'un salon, une cuisine ouverte et équipée de plaque Hotte et four, d'une chambre et d'une salle de douche. L'appartement est équipé de chauffage central et de deux climatiseurs. Pour une visite ou plus d'informations contacter votre courtier en immobilier Myriam Zahaf au 29924041.",691ca3cd265523b710e7307f,6,False,True,2026-01-04T14:21:55.000Z,Good Life,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/8c/8c0d3930-ca0e-45d2-96fd-70f39432159c,1150,tayara,A Louer S+1 Neuf à la Nouvelle Soukra
tunis,tunis,"Offre Exclusive Détails du Terrain -Superficie : 656 m² -Emplacement Stratégique : À proximité de la GP1, dans une zone d'habitation mixte, LOCALISATION 📍 ""https://maps.app.goo.gl/49tEMPnpFG1gs2hV8"" -Environnement : Secteur résidentiel en pleine expansion, emplacement idéal et calme -Vue Panoramique : Situé en hauteur sur un flanc de montagne, offrant une vue imprenable sur Carthage, Gammarth et Korbous -Documentation : Titre foncier individuel et titre bleu disponible -Viabilisation : Terrain entièrement viabilisé Infrastructures et Commodités -Réseaux Disponibles : Eau, réseau d'eaux usées, gaz, électricité, éclairage public, téléphone -Services de Proximité : École primaire, collège à proximité immédiate -Projets en Développement : Grandes initiatives commerciales et touristiques en cours -Proximité Stratégique : À proximité du pôle sportif et technologique de Borj Cédria -Accessibilité : À seulement 200 mètres de la bretelle d'autoroute Tunis-Hammamet Transport -Connexion Rapide : Gare de Borj Cédria avec des trains vers Tunis. Opportunité Financière -Prix Attractif : 355 DT/m² avec possibilité de négociation Ce terrain offre une opportunité exceptionnelle pour les investisseurs et les particuliers cherchant à construire dans un cadre privilégié, combinant tranquillité, vue spectaculaire et accès facile aux commodités et infrastructures. Ne laissez pas passer cette chance unique d'acquérir un terrain premium dans une zone à fort potentiel de développement. Pour plus d'informations ou pour organiser une visite, contactez-nous dès maintenant. Merci.",695a770dcd04d08be755b62b,4,False,False,2026-01-04T14:19:57.000Z,sami belkhiria,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/69/690965d4-c0b5-4b2f-8a76-066da4a02e50,354,tayara,Votre coin de paradis
Route GREMDA,Sfax,Chambre individuelle disponible dans un étage de villa s+3 bien équipé situé à route gremda km 3.5 sidi abbes Loyer 350 dt + free wifi,695a770ccd04d08be755b62a,1,False,False,2026-01-04T14:19:56.000Z,Karray afifa,2,60be84be50ab95b45b08a0a3,https://cdn.tayara.tn/03/036b27f8-327b-4187-bfb2-d6da3e633e5e,350,tayara,Chambre individuelle à sfax
Gabès Médina,Gabès,"A louer un appartement bien situé à lemdina prés de ain slam au 2 éme étage dans une petite résidence sécurisée,richement meublé avec gaz de ville. Contactez le 22210422 pour les sérieux",695a74168914daae51a62bd6,11,False,False,2026-01-04T14:07:18.000Z,Ben Hamida Nihed,2,60be84bd50ab95b45b08a09e,https://cdn.tayara.tn/03/0397480c-cfa4-4bd5-8098-b40f9202f6d3,1000,tayara,S+3 haut standing
Sfax,Sfax,في صفاقس شقة مؤثثة حديثة في عمارة للعاؤلات مؤمنة بكاميرا مراقبة,695a740fcd04d08be755b527,6,False,False,2026-01-04T14:07:11.000Z,Houssem,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/6e/6e0ed414-41c1-4d2a-9978-b9791b15dce0,70,tayara, في للكراء باليوم أو بالاسبوع للعاؤلات و الشركات في صفاقس فقط
M Saken,Sousse,"Studio à louer à l'année vide 50m2 en rez-de-chaussée de chaussée. personne sérieux avec stabilité salon cuisine americaine, une chambre avec dressing et douche, terrase avec toilette. 300dinar par mois eau et électricité apart",695a71e18914daae51a62b02,9,False,False,2026-01-04T13:57:53.000Z,El hajh,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/fe/fe640af5-5a11-4782-bb4d-bcb2ca298a38,350,tayara,A LOUER STUDIO A L'ANNÉE VIDE M'saken
Sidi Hassine,Tunis,في نفس البناية للكراء فضاء تجاري رقم 1 بموقع استراتيجي في مفترق ثلاث طرق رئيسيّة وذو حركيّة كبيرة مساحته 120 م يمكن استغلاله في عديد الأنشطة ما عدى مقهى مناسب جدّا لمخبزة و مرطبات رفيعة أو متجر مثل ( بن يغلان - بلقايد حسين ) مثلا أو فضاء للتجهيزات الكهرومنزلية أو الأثاث أو فرع لبنك أو لشركة اتصالات أو مغازة ملابس الخ قيمة الكراء 3500 دينار شهريا باحتساب الاداء في نفس البناية و بالطابق الأوّل للكراء مكتب رقم 5 مدخله من الطريق الرئيسي امام مفترق الطرق فوق الصيدليّة وبجانب عيادة الأسنان وفضاء كراء فساتين الأفراح مساحة المكتب 75م و يضم قاعة استقبال واسعة و غرفة واسعة و دورة مياه يمكن استغلالهما كمكتب محاماة أو عيادة طبّية أو فرع لشركة أو أي نشاط مناسب للمكان و قيمة الكراء 750 دينار شهريّا باحتساب الاداء,695a6c49a5f53ffb7c8fada7,5,False,False,2026-01-04T13:34:01.000Z,DAMMAK NAIM,2,60be84be50ab95b45b08a0a0,https://cdn.tayara.tn/58/5883bd0b-d60b-452f-beee-6086909f0d55,0,tayara,  للكراء فضاء تجاري و مكتب في مفترق وسط سيدي حسين
