DATE_TRIM;ANNEE;TRIMESTRE;GOUVERNORAT;REGION_INS;CODE_GOV;PRIX_M2_MEDIAN;PRIX_M2_APPT;PRIX_M2_MAISON;PRIX_M2_TERRAIN;IPIM_NATIONAL;IPIM_REGIONAL;GAP_INTERPOLE;PRIX_M2_MEDIAN_LAG1;PRIX_M2_MEDIAN_LAG4;PRIX_M2_MEDIAN_VAR_QOQ;PRIX_M2_MEDIAN_VAR_YOY;IPIM_REGIONAL_LAG1;IPIM_REGIONAL_LAG4;IPIM_REGIONAL_VAR_QOQ;IPIM_REGIONAL_VAR_YOY;TAUX_DIRECTEUR_BCT;IPC_MATERIAUX_CONSTR;TAUX_INFLATION;POPULATION;LITTORAL;TOURISTIQUE;SOURCE_PRIX;BVMT_CLOTURE_MOY;BVMT_VOLUME_TOT;BVMT_CAPITAUX_TOT;BVMT_NB_SEANCES
2022-01-01;2022;1;Médenine;Sfax/Centre-Est/Sud;81;1214.0;1311.0;1056.0;753.0;216.94444444444446;156.2;1;1181.0;1128.0;0.0279;0.0762;150.48;141.7;0.038;0.1023;7.25;14.3;8.3;479520;1;1;marche_estime;;;;
2022-04-01;2022;2;Médenine;Sfax/Centre-Est/Sud;81;1240.0;1339.0;1079.0;769.0;224.88888888888889;161.92;1;1214.0;1138.0;0.0214;0.0896;156.2;151.06;0.0366;0.0719;7.25;14.3;8.3;479520;1;1;marche_estime;;;;
2022-07-01;2022;3;Médenine;Sfax/Centre-Est/Sud;81;1237.0;1336.0;1076.0;767.0;232.83333333333334;167.64;1;1240.0;1182.0;-0.0024;0.0465;161.92;145.51;0.0353;0.1521;7.25;14.3;8.3;479520;1;1;marche_estime;;;;
2022-10-01;2022;4;Médenine;Sfax/Centre-Est/Sud;81;1249.0;1349.0;1087.0;774.0;240.77777777777777;173.36;1;1237.0;1181.0;0.0097;0.0576;167.64;150.48;0.0341;0.152;7.25;14.3;8.3;479520;1;1;marche_estime;;;;
2023-01-01;2023;1;Médenine;Sfax/Centre-Est/Sud;81;1314.0;1419.0;1143.0;815.0;248.72222222222223;179.08;1;1249.0;1214.0;0.052;0.0824;173.36;156.2;0.033;0.1465;8.0;11.2;9.3;479520;1;1;marche_estime;;;;
2023-04-01;2023;2;Médenine;Sfax/Centre-Est/Sud;81;1310.0;1415.0;1140.0;812.0;256.6666666666667;184.8;1;1314.0;1240.0;-0.003;0.0565;179.08;161.92;0.0319;0.1413;8.0;11.2;9.3;479520;1;1;marche_estime;;;;
2023-07-01;2023;3;Médenine;Sfax/Centre-Est/Sud;81;1325.0;1431.0;1153.0;822.0;264.6111111111111;190.52;1;1310.0;1237.0;0.0115;0.0711;184.8;167.64;0.031;0.1365;8.0;11.2;9.3;479520;1;1;marche_estime;;;;
2023-10-01;2023;4;Médenine;Sfax/Centre-Est/Sud;81;1334.0;1441.0;1161.0;827.0;272.55555555555554;196.24;1;1325.0;1249.0;0.0068;0.0681;190.52;173.36;0.03;0.132;8.0;11.2;9.3;479520;1;1;marche_estime;;;;
2024-01-01;2024;1;Médenine;Sfax/Centre-Est/Sud;81;1398.0;1510.0;1216.0;867.0;280.5;201.96;0;1334.0;1314.0;0.048;0.0639;196.24;179.08;0.0291;0.1278;7.5;8.1;7.0;479520;1;1;marche_estime;;;;
2024-04-01;2024;2;Médenine;Sfax/Centre-Est/Sud;81;1377.0;1487.0;1198.0;854.0;287.3;206.86;0;1398.0;1310.0;-0.015;0.0511;201.96;184.8;0.0243;0.1194;7.5;8.1;7.0;479520;1;1;marche_estime;;;;
2024-07-01;2024;3;Médenine;Sfax/Centre-Est/Sud;81;1396.0;1508.0;1215.0;866.0;293.1;211.03;0;1377.0;1325.0;0.0138;0.0536;206.86;190.52;0.0202;0.1077;7.5;8.1;7.0;479520;1;1;marche_estime;;;;
2024-10-01;2024;4;Médenine;Sfax/Centre-Est/Sud;81;1409.0;1522.0;1226.0;874.0;299.8;215.86;0;1396.0;1334.0;0.0093;0.0562;211.03;196.24;0.0229;0.1;7.5;8.1;7.0;479520;1;1;marche_estime;;;;
2025-01-01;2025;1;Médenine;Sfax/Centre-Est/Sud;81;1453.0;1569.0;1264.0;901.0;308.2;221.9;0;1409.0;1398.0;0.0312;0.0393;215.86;201.96;0.028;0.0987;7.0;6.5;5.8;479520;1;1;marche_estime;;;;
2025-04-01;2025;2;Médenine;Sfax/Centre-Est/Sud;81;1465.0;1582.0;1275.0;908.0;315.0;226.8;0;1453.0;1377.0;0.0083;0.0639;221.9;206.86;0.0221;0.0964;7.0;6.5;5.8;479520;1;1;marche_estime;;;;
2025-07-01;2025;3;Médenine;Sfax/Centre-Est/Sud;81;;;;;243.33333333333331;226.8;0;1465.0;1396.0;;;226.8;211.03;0.0;0.0747;;;;479520;1;1;;;;;
2025-10-01;2025;4;Médenine;Sfax/Centre-Est/Sud;81;;;;;171.66666666666666;226.8;0;;1409.0;;;226.8;215.86;0.0;0.0507;;;;479520;1;1;;;;;
2015-01-01;2015;1;Nabeul;Nord-Est littoral;21;1153.0;1245.0;1003.0;715.0;100.0;100.0;0;;;;;;;;;4.25;3.2;4.9;787920;1;1;marche_estime;;;;
2015-04-01;2015;2;Nabeul;Nord-Est littoral;21;1171.0;1265.0;1019.0;726.0;103.2;103.2;0;1153.0;;0.0156;;100.0;;0.032;;4.25;3.2;4.9;787920;1;1;marche_estime;;;;
2015-07-01;2015;3;Nabeul;Nord-Est littoral;21;1210.0;1307.0;1053.0;750.0;105.1;105.1;0;1171.0;;0.0333;;103.2;;0.0184;;4.25;3.2;4.9;787920;1;1;marche_estime;;;;
2015-10-01;2015;4;Nabeul;Nord-Est littoral;21;1178.0;1272.0;1025.0;730.0;107.8;107.8;0;1210.0;;-0.0264;;105.1;;0.0257;;4.25;3.2;4.9;787920;1;1;marche_estime;;;;
2016-01-01;2016;1;Nabeul;Nord-Est littoral;21;1230.0;1328.0;1070.0;763.0;109.4;109.4;0;1178.0;1153.0;0.0441;0.0668;107.8;100.0;0.0148;0.094;4.25;3.8;3.7;787920;1;1;marche_estime;;;;
2016-04-01;2016;2;Nabeul;Nord-Est littoral;21;1261.0;1362.0;1097.0;782.0;112.6;112.6;0;1230.0;1171.0;0.0252;0.0769;109.4;103.2;0.0293;0.0911;4.25;3.8;3.7;787920;1;1;marche_estime;;;;
2016-07-01;2016;3;Nabeul;Nord-Est littoral;21;1266.0;1367.0;1101.0;785.0;114.3;114.3;0;1261.0;1210.0;0.004;0.0463;112.6;105.1;0.0151;0.0875;4.25;3.8;3.7;787920;1;1;marche_estime;;;;
2016-10-01;2016;4;Nabeul;Nord-Est littoral;21;1286.0;1389.0;1119.0;797.0;116.9;116.9;0;1266.0;1178.0;0.0158;0.0917;114.3;107.8;0.0227;0.0844;4.25;3.8;3.7;787920;1;1;marche_estime;;;;
2017-01-01;2017;1;Nabeul;Nord-Est littoral;21;1326.0;1432.0;1154.0;822.0;118.7;118.7;0;1286.0;1230.0;0.0311;0.078;116.9;109.4;0.0154;0.085;5.0;5.1;5.3;787920;1;1;marche_estime;;;;
2017-04-01;2017;2;Nabeul;Nord-Est littoral;21;1340.0;1447.0;1166.0;831.0;121.5;121.5;0;1326.0;1261.0;0.0106;0.0626;118.7;112.6;0.0236;0.079;5.0;5.1;5.3;787920;1;1;marche_estime;;;;
2017-07-01;2017;3;Nabeul;Nord-Est littoral;21;1362.0;1471.0;1185.0;844.0;124.1;124.1;0;1340.0;1266.0;0.0164;0.0758;121.5;114.3;0.0214;0.0857;5.0;5.1;5.3;787920;1;1;marche_estime;;;;
2017-10-01;2017;4;Nabeul;Nord-Est littoral;21;1382.0;1493.0;1202.0;857.0;127.3;127.3;0;1362.0;1286.0;0.0147;0.0747;124.1;116.9;0.0258;0.089;5.0;5.1;5.3;787920;1;1;marche_estime;;;;
2018-01-01;2018;1;Nabeul;Nord-Est littoral;21;1384.0;1495.0;1204.0;858.0;130.2;130.2;0;1382.0;1326.0;0.0014;0.0437;127.3;118.7;0.0228;0.0969;6.75;7.2;7.3;787920;1;1;marche_estime;;;;
2018-04-01;2018;2;Nabeul;Nord-Est littoral;21;1392.0;1503.0;1211.0;863.0;138.7;138.7;0;1384.0;1340.0;0.0058;0.0388;130.2;121.5;0.0653;0.1416;6.75;7.2;7.3;787920;1;1;marche_estime;;;;
2018-07-01;2018;3;Nabeul;Nord-Est littoral;21;1444.0;1560.0;1256.0;895.0;141.9;141.9;0;1392.0;1362.0;0.0374;0.0602;138.7;124.1;0.0231;0.1434;6.75;7.2;7.3;787920;1;1;marche_estime;;;;
2018-10-01;2018;4;Nabeul;Nord-Est littoral;21;1451.0;1567.0;1262.0;900.0;145.6;145.6;0;1444.0;1382.0;0.0048;0.0499;141.9;127.3;0.0261;0.1438;6.75;7.2;7.3;787920;1;1;marche_estime;;;;
2019-01-01;2019;1;Nabeul;Nord-Est littoral;21;1471.0;1589.0;1280.0;912.0;148.4;148.4;0;1451.0;1384.0;0.0138;0.0629;145.6;130.2;0.0192;0.1398;7.75;6.4;6.7;787920;1;1;marche_estime;;;;
2019-04-01;2019;2;Nabeul;Nord-Est littoral;21;1472.0;1590.0;1281.0;913.0;156.4;156.4;0;1471.0;1392.0;0.0007;0.0575;148.4;138.7;0.0539;0.1276;7.75;6.4;6.7;787920;1;1;marche_estime;;;;
2019-07-01;2019;3;Nabeul;Nord-Est littoral;21;1495.0;1615.0;1301.0;927.0;159.8;159.8;0;1472.0;1444.0;0.0156;0.0353;156.4;141.9;0.0217;0.1261;7.75;6.4;6.7;787920;1;1;marche_estime;;;;
2019-10-01;2019;4;Nabeul;Nord-Est littoral;21;1536.0;1659.0;1336.0;952.0;162.1;162.1;0;1495.0;1451.0;0.0274;0.0586;159.8;145.6;0.0144;0.1133;7.75;6.4;6.7;787920;1;1;marche_estime;;;;
2020-01-01;2020;1;Nabeul;Nord-Est littoral;21;1587.0;1714.0;1381.0;984.0;164.7;164.7;0;1536.0;1471.0;0.0332;0.0789;162.1;148.4;0.016;0.1098;6.25;5.8;5.6;787920;1;1;marche_estime;;;;
2020-04-01;2020;2;Nabeul;Nord-Est littoral;21;1616.0;1745.0;1406.0;1002.0;166.7;166.7;0;1587.0;1472.0;0.0183;0.0978;164.7;156.4;0.0121;0.0659;6.25;5.8;5.6;787920;1;1;marche_estime;;;;
2020-07-01;2020;3;Nabeul;Nord-Est littoral;21;1621.0;1751.0;1410.0;1005.0;176.7;176.7;0;1616.0;1495.0;0.0031;0.0843;166.7;159.8;0.06;0.1058;6.25;5.8;5.6;787920;1;1;marche_estime;;;;
2020-10-01;2020;4;Nabeul;Nord-Est littoral;21;1612.0;1741.0;1402.0;999.0;183.9;183.9;0;1621.0;1536.0;-0.0056;0.0495;176.7;162.1;0.0407;0.1345;6.25;5.8;5.6;787920;1;1;marche_estime;;;;
2021-01-01;2021;1;Nabeul;Nord-Est littoral;21;1690.0;1825.0;1470.0;1048.0;196.8;196.8;0;1612.0;1587.0;0.0484;0.0649;183.9;164.7;0.0701;0.1949;6.25;9.1;6.0;787920;1;1;marche_estime;;;;
2021-04-01;2021;2;Nabeul;Nord-Est littoral;21;1707.0;1844.0;1485.0;1058.0;209.8;209.8;0;1690.0;1616.0;0.0101;0.0563;196.8;166.7;0.0661;0.2585;6.25;9.1;6.0;787920;1;1;marche_estime;;;;
2021-07-01;2021;3;Nabeul;Nord-Est littoral;21;1744.0;1884.0;1517.0;1081.0;202.1;202.1;0;1707.0;1621.0;0.0217;0.0759;209.8;176.7;-0.0367;0.1437;6.25;9.1;6.0;787920;1;1;marche_estime;;;;
2021-10-01;2021;4;Nabeul;Nord-Est littoral;21;1783.0;1926.0;1551.0;1105.0;209.0;209.0;0;1744.0;1612.0;0.0224;0.1061;202.1;183.9;0.0341;0.1365;6.25;9.1;6.0;787920;1;1;marche_estime;;;;
2022-01-01;2022;1;Nabeul;Nord-Est littoral;21;1795.0;1939.0;1562.0;1113.0;216.94444444444446;216.94444444444446;1;1783.0;1690.0;0.0067;0.0621;209.0;196.8;0.038;0.1024;7.25;14.3;8.3;787920;1;1;marche_estime;;;;
2022-04-01;2022;2;Nabeul;Nord-Est littoral;21;1816.0;1961.0;1580.0;1126.0;224.88888888888889;224.88888888888889;1;1795.0;1707.0;0.0117;0.0639;216.94444444444446;209.8;0.0366;0.0719;7.25;14.3;8.3;787920;1;1;marche_estime;;;;
2022-07-01;2022;3;Nabeul;Nord-Est littoral;21;1804.0;1948.0;1569.0;1118.0;232.83333333333334;232.83333333333334;1;1816.0;1744.0;-0.0066;0.0344;224.88888888888889;202.1;0.0353;0.1521;7.25;14.3;8.3;787920;1;1;marche_estime;;;;
2022-10-01;2022;4;Nabeul;Nord-Est littoral;21;1842.0;1989.0;1603.0;1142.0;240.77777777777777;240.77777777777777;1;1804.0;1783.0;0.0211;0.0331;232.83333333333334;209.0;0.0341;0.152;7.25;14.3;8.3;787920;1;1;marche_estime;;;;
2023-01-01;2023;1;Nabeul;Nord-Est littoral;21;1901.0;2053.0;1654.0;1179.0;248.72222222222223;248.72222222222223;1;1842.0;1795.0;0.032;0.0591;240.77777777777777;216.94444444444446;0.033;0.1465;8.0;11.2;9.3;787920;1;1;marche_estime;;;;
2023-04-01;2023;2;Nabeul;Nord-Est littoral;21;1923.0;2077.0;1673.0;1192.0;256.6666666666667;256.6666666666667;1;1901.0;1816.0;0.0116;0.0589;248.72222222222223;224.88888888888889;0.0319;0.1413;8.0;11.2;9.3;787920;1;1;marche_estime;;;;
2023-07-01;2023;3;Nabeul;Nord-Est littoral;21;1954.0;2110.0;1700.0;1211.0;264.6111111111111;264.6111111111111;1;1923.0;1804.0;0.0161;0.0831;256.6666666666667;232.83333333333334;0.031;0.1365;8.0;11.2;9.3;787920;1;1;marche_estime;;;;
2023-10-01;2023;4;Nabeul;Nord-Est littoral;21;1954.0;2110.0;1700.0;1211.0;272.55555555555554;272.55555555555554;1;1954.0;1842.0;0.0;0.0608;264.6111111111111;240.77777777777777;0.03;0.132;8.0;11.2;9.3;787920;1;1;marche_estime;;;;
2024-01-01;2024;1;Nabeul;Nord-Est littoral;21;2026.0;2188.0;1763.0;1256.0;280.5;280.5;0;1954.0;1901.0;0.0368;0.0658;272.55555555555554;248.72222222222223;0.0291;0.1278;7.5;8.1;7.0;787920;1;1;marche_estime;;;;
2024-04-01;2024;2;Nabeul;Nord-Est littoral;21;2057.0;2222.0;1790.0;1275.0;287.3;287.3;0;2026.0;1923.0;0.0153;0.0697;280.5;256.6666666666667;0.0242;0.1194;7.5;8.1;7.0;787920;1;1;marche_estime;;;;
2024-07-01;2024;3;Nabeul;Nord-Est littoral;21;2103.0;2271.0;1830.0;1304.0;293.1;293.1;0;2057.0;1954.0;0.0224;0.0763;287.3;264.6111111111111;0.0202;0.1077;7.5;8.1;7.0;787920;1;1;marche_estime;;;;
2024-10-01;2024;4;Nabeul;Nord-Est littoral;21;2147.0;2319.0;1868.0;1331.0;299.8;299.8;0;2103.0;1954.0;0.0209;0.0988;293.1;272.55555555555554;0.0229;0.1;7.5;8.1;7.0;787920;1;1;marche_estime;;;;
2025-01-01;2025;1;Nabeul;Nord-Est littoral;21;2131.0;2301.0;1854.0;1321.0;308.2;308.2;0;2147.0;2026.0;-0.0075;0.0518;299.8;280.5;0.028;0.0988;7.0;6.5;5.8;787920;1;1;marche_estime;;;;
2025-04-01;2025;2;Nabeul;Nord-Est littoral;21;2152.0;2324.0;1872.0;1334.0;315.0;315.0;0;2131.0;2057.0;0.0099;0.0462;308.2;287.3;0.0221;0.0964;7.0;6.5;5.8;787920;1;1;marche_estime;;;;
2025-07-01;2025;3;Nabeul;Nord-Est littoral;21;;;;;243.33333333333331;315.0;0;2152.0;2103.0;;;315.0;293.1;0.0;0.0747;;;;787920;1;1;;;;;
2025-10-01;2025;4;Nabeul;Nord-Est littoral;21;;;;;171.66666666666666;315.0;0;;2147.0;;;315.0;299.8;0.0;0.0507;;;;787920;1;1;;;;;
2015-01-01;2015;1;Sfax;Sfax/Centre-Est/Sud;61;1230.0;1328.0;1070.0;763.0;100.0;72.0;0;;;;;;;;;4.25;3.2;4.9;955421;1;0;marche_estime;11.0;669.0;288178.39;61.0
2015-04-01;2015;2;Sfax;Sfax/Centre-Est/Sud;61;1255.0;1355.0;1092.0;778.0;103.2;74.3;0;1230.0;;0.0203;;72.0;;0.0319;;4.25;3.2;4.9;955421;1;0;marche_estime;11.188;16371.0;213957.72;59.0
2015-07-01;2015;3;Sfax;Sfax/Centre-Est/Sud;61;1218.0;1315.0;1060.0;755.0;105.1;75.67;0;1255.0;;-0.0295;;74.3;;0.0184;;4.25;3.2;4.9;955421;1;0;marche_estime;11.378;5689.0;681445.3;57.0
2015-10-01;2015;4;Sfax;Sfax/Centre-Est/Sud;61;1277.0;1379.0;1111.0;792.0;107.8;77.62;0;1218.0;;0.0484;;75.67;;0.0258;;4.25;3.2;4.9;955421;1;0;marche_estime;11.573;9667.0;291910.39;64.0
2016-01-01;2016;1;Sfax;Sfax/Centre-Est/Sud;61;1290.0;1393.0;1122.0;800.0;109.4;78.77;0;1277.0;1230.0;0.0102;0.0488;77.62;72.0;0.0148;0.094;4.25;3.8;3.7;955421;1;0;marche_estime;11.77;5750.0;579338.14;58.0
2016-04-01;2016;2;Sfax;Sfax/Centre-Est/Sud;61;1329.0;1435.0;1156.0;824.0;112.6;81.07;0;1290.0;1255.0;0.0302;0.059;78.77;74.3;0.0292;0.0911;4.25;3.8;3.7;955421;1;0;marche_estime;11.971;1214.0;454506.07;56.0
2016-07-01;2016;3;Sfax;Sfax/Centre-Est/Sud;61;1359.0;1468.0;1182.0;843.0;114.3;82.3;0;1329.0;1218.0;0.0226;0.1158;81.07;75.67;0.0152;0.0876;4.25;3.8;3.7;955421;1;0;marche_estime;12.175;6847.0;96139.46;63.0
2016-10-01;2016;4;Sfax;Sfax/Centre-Est/Sud;61;1357.0;1466.0;1181.0;841.0;116.9;84.17;0;1359.0;1277.0;-0.0015;0.0626;82.3;77.62;0.0227;0.0844;4.25;3.8;3.7;955421;1;0;marche_estime;12.383;1533.0;540784.54;55.0
2017-01-01;2017;1;Sfax;Sfax/Centre-Est/Sud;61;1407.0;1520.0;1224.0;872.0;118.7;85.46;0;1357.0;1290.0;0.0368;0.0907;84.17;78.77;0.0153;0.0849;5.0;5.1;5.3;955421;1;0;marche_estime;12.594;994.0;749135.81;60.0
2017-04-01;2017;2;Sfax;Sfax/Centre-Est/Sud;61;1425.0;1539.0;1240.0;884.0;121.5;87.48;0;1407.0;1329.0;0.0128;0.0722;85.46;81.07;0.0236;0.0791;5.0;5.1;5.3;955421;1;0;marche_estime;12.809;2282.0;686708.16;60.0
2017-07-01;2017;3;Sfax;Sfax/Centre-Est/Sud;61;1377.0;1487.0;1198.0;854.0;124.1;89.35;0;1425.0;1359.0;-0.0337;0.0132;87.48;82.3;0.0214;0.0857;5.0;5.1;5.3;955421;1;0;marche_estime;13.027;1934.0;22267.37;59.0
2017-10-01;2017;4;Sfax;Sfax/Centre-Est/Sud;61;1430.0;1544.0;1244.0;887.0;127.3;91.66;0;1377.0;1357.0;0.0385;0.0538;89.35;84.17;0.0259;0.089;5.0;5.1;5.3;955421;1;0;marche_estime;13.249;5946.0;25425.58;60.0
2018-01-01;2018;1;Sfax;Sfax/Centre-Est/Sud;61;1470.0;1588.0;1279.0;911.0;130.2;93.74;0;1430.0;1407.0;0.028;0.0448;91.66;85.46;0.0227;0.0969;6.75;7.2;7.3;955421;1;0;marche_estime;13.475;1243.0;392061.9;57.0
2018-04-01;2018;2;Sfax;Sfax/Centre-Est/Sud;61;1493.0;1612.0;1299.0;926.0;138.7;99.86;0;1470.0;1425.0;0.0156;0.0477;93.74;87.48;0.0653;0.1415;6.75;7.2;7.3;955421;1;0;marche_estime;13.705;3860.0;525816.1;58.0
2018-07-01;2018;3;Sfax;Sfax/Centre-Est/Sud;61;1517.0;1638.0;1320.0;941.0;141.9;102.17;0;1493.0;1377.0;0.0161;0.1017;99.86;89.35;0.0231;0.1435;6.75;7.2;7.3;955421;1;0;marche_estime;13.939;508.0;1361711.46;56.0
2018-10-01;2018;4;Sfax;Sfax/Centre-Est/Sud;61;1542.0;1665.0;1342.0;956.0;145.6;104.83;0;1517.0;1430.0;0.0165;0.0783;102.17;91.66;0.026;0.1437;6.75;7.2;7.3;955421;1;0;marche_estime;14.177;14605.0;1746474.41;63.0
2019-01-01;2019;1;Sfax;Sfax/Centre-Est/Sud;61;1572.0;1698.0;1368.0;975.0;148.4;106.85;0;1542.0;1470.0;0.0195;0.0694;104.83;93.74;0.0193;0.1399;7.75;6.4;6.7;955421;1;0;marche_estime;14.419;4840.0;263708.77;64.0
2019-04-01;2019;2;Sfax;Sfax/Centre-Est/Sud;61;1589.0;1716.0;1382.0;985.0;156.4;112.61;0;1572.0;1493.0;0.0108;0.0643;106.85;99.86;0.0539;0.1277;7.75;6.4;6.7;955421;1;0;marche_estime;14.665;1878.0;1648493.12;64.0
2019-07-01;2019;3;Sfax;Sfax/Centre-Est/Sud;61;1583.0;1710.0;1377.0;981.0;159.8;115.06;0;1589.0;1517.0;-0.0038;0.0435;112.61;102.17;0.0218;0.1262;7.75;6.4;6.7;955421;1;0;marche_estime;14.915;2233.0;729870.8;62.0
2019-10-01;2019;4;Sfax;Sfax/Centre-Est/Sud;61;1619.0;1749.0;1409.0;1004.0;162.1;116.71;0;1583.0;1542.0;0.0227;0.0499;115.06;104.83;0.0143;0.1133;7.75;6.4;6.7;955421;1;0;marche_estime;15.169;6637.0;925924.28;59.0
2020-01-01;2020;1;Sfax;Sfax/Centre-Est/Sud;61;1663.0;1796.0;1447.0;1031.0;164.7;118.58;0;1619.0;1572.0;0.0272;0.0579;116.71;106.85;0.016;0.1098;6.25;5.8;5.6;955421;1;0;marche_estime;15.428;1315.0;300826.2;62.0
2020-04-01;2020;2;Sfax;Sfax/Centre-Est/Sud;61;1726.0;1864.0;1502.0;1070.0;166.7;120.02;0;1663.0;1589.0;0.0379;0.0862;118.58;112.61;0.0121;0.0658;6.25;5.8;5.6;955421;1;0;marche_estime;15.691;1415.0;128619.35;64.0
2020-07-01;2020;3;Sfax;Sfax/Centre-Est/Sud;61;1709.0;1846.0;1487.0;1060.0;176.7;127.22;0;1726.0;1583.0;-0.0098;0.0796;120.02;115.06;0.06;0.1057;6.25;5.8;5.6;955421;1;0;marche_estime;15.959;4579.0;838479.88;56.0
2020-10-01;2020;4;Sfax;Sfax/Centre-Est/Sud;61;1720.0;1858.0;1496.0;1066.0;183.9;132.41;0;1709.0;1619.0;0.0064;0.0624;127.22;116.71;0.0408;0.1345;6.25;5.8;5.6;955421;1;0;marche_estime;16.231;12959.0;527860.72;64.0
2021-01-01;2021;1;Sfax;Sfax/Centre-Est/Sud;61;1785.0;1928.0;1553.0;1107.0;196.8;141.7;0;1720.0;1663.0;0.0378;0.0734;132.41;118.58;0.0702;0.195;6.25;9.1;6.0;955421;1;0;marche_estime;16.508;8442.0;789980.91;59.0
2021-04-01;2021;2;Sfax;Sfax/Centre-Est/Sud;61;1804.0;1948.0;1569.0;1118.0;209.8;151.06;0;1785.0;1726.0;0.0106;0.0452;141.7;120.02;0.0661;0.2586;6.25;9.1;6.0;955421;1;0;marche_estime;16.79;7534.0;164619.66;59.0
2021-07-01;2021;3;Sfax;Sfax/Centre-Est/Sud;61;1850.0;1998.0;1610.0;1147.0;202.1;145.51;0;1804.0;1709.0;0.0255;0.0825;151.06;127.22;-0.0367;0.1438;6.25;9.1;6.0;955421;1;0;marche_estime;17.076;8998.0;323020.88;56.0
2021-10-01;2021;4;Sfax;Sfax/Centre-Est/Sud;61;1860.0;2009.0;1618.0;1153.0;209.0;150.48;0;1850.0;1720.0;0.0054;0.0814;145.51;132.41;0.0342;0.1365;6.25;9.1;6.0;955421;1;0;marche_estime;17.367;7527.0;1047410.1;61.0
2022-01-01;2022;1;Sfax;Sfax/Centre-Est/Sud;61;1863.0;2012.0;1621.0;1155.0;216.94444444444446;156.2;1;1860.0;1785.0;0.0016;0.0437;150.48;141.7;0.038;0.1023;7.25;14.3;8.3;955421;1;0;marche_estime;17.664;9545.0;501041.81;58.0
2022-04-01;2022;2;Sfax;Sfax/Centre-Est/Sud;61;1900.0;2052.0;1653.0;1178.0;224.88888888888889;161.92;1;1863.0;1804.0;0.0199;0.0532;156.2;151.06;0.0366;0.0719;7.25;14.3;8.3;955421;1;0;marche_estime;17.965;2002.0;344821.12;57.0
2022-07-01;2022;3;Sfax;Sfax/Centre-Est/Sud;61;1908.0;2061.0;1660.0;1183.0;232.83333333333334;167.64;1;1900.0;1850.0;0.0042;0.0314;161.92;145.51;0.0353;0.1521;7.25;14.3;8.3;955421;1;0;marche_estime;18.271;12001.0;175153.64;60.0
2022-10-01;2022;4;Sfax;Sfax/Centre-Est/Sud;61;1968.0;2125.0;1712.0;1220.0;240.77777777777777;173.36;1;1908.0;1860.0;0.0314;0.0581;167.64;150.48;0.0341;0.152;7.25;14.3;8.3;955421;1;0;marche_estime;18.583;5022.0;90590.22;57.0
2023-01-01;2023;1;Sfax;Sfax/Centre-Est/Sud;61;2003.0;2163.0;1743.0;1242.0;248.72222222222223;179.08;1;1968.0;1863.0;0.0178;0.0751;173.36;156.2;0.033;0.1465;8.0;11.2;9.3;955421;1;0;marche_estime;18.9;7723.0;103064.16;60.0
2023-04-01;2023;2;Sfax;Sfax/Centre-Est/Sud;61;1982.0;2141.0;1724.0;1229.0;256.6666666666667;184.8;1;2003.0;1900.0;-0.0105;0.0432;179.08;161.92;0.0319;0.1413;8.0;11.2;9.3;955421;1;0;marche_estime;19.222;2307.0;370829.02;57.0
2023-07-01;2023;3;Sfax;Sfax/Centre-Est/Sud;61;2102.0;2270.0;1829.0;1303.0;264.6111111111111;190.52;1;1982.0;1908.0;0.0605;0.1017;184.8;167.64;0.031;0.1365;8.0;11.2;9.3;955421;1;0;marche_estime;19.55;4182.0;193396.08;55.0
2023-10-01;2023;4;Sfax;Sfax/Centre-Est/Sud;61;2099.0;2267.0;1826.0;1301.0;272.55555555555554;196.24;1;2102.0;1968.0;-0.0014;0.0666;190.52;173.36;0.03;0.132;8.0;11.2;9.3;955421;1;0;marche_estime;19.884;22830.0;403393.24;64.0
2024-01-01;2024;1;Sfax;Sfax/Centre-Est/Sud;61;2083.0;2250.0;1812.0;1291.0;280.5;201.96;0;2099.0;2003.0;-0.0076;0.0399;196.24;179.08;0.0291;0.1278;7.5;8.1;7.0;955421;1;0;marche_estime;20.223;4969.0;75175.24;63.0
2024-04-01;2024;2;Sfax;Sfax/Centre-Est/Sud;61;2126.0;2296.0;1850.0;1318.0;287.3;206.86;0;2083.0;1982.0;0.0206;0.0727;201.96;184.8;0.0243;0.1194;7.5;8.1;7.0;955421;1;0;marche_estime;20.568;2093.0;194512.07;55.0
2024-07-01;2024;3;Sfax;Sfax/Centre-Est/Sud;61;2185.0;2360.0;1901.0;1355.0;293.1;211.03;0;2126.0;2102.0;0.0278;0.0395;206.86;190.52;0.0202;0.1077;7.5;8.1;7.0;955421;1;0;marche_estime;20.919;4030.0;566242.54;59.0
2024-10-01;2024;4;Sfax;Sfax/Centre-Est/Sud;61;2218.0;2395.0;1930.0;1375.0;299.8;215.86;0;2185.0;2099.0;0.0151;0.0567;211.03;196.24;0.0229;0.1;7.5;8.1;7.0;955421;1;0;marche_estime;21.276;1608.0;253746.4;64.0
2025-01-01;2025;1;Sfax;Sfax/Centre-Est/Sud;61;2242.0;2421.0;1951.0;1390.0;308.2;221.9;0;2218.0;2083.0;0.0108;0.0763;215.86;201.96;0.028;0.0987;7.0;6.5;5.8;955421;1;0;marche_estime;21.639;13096.0;932822.74;63.0
